series,class,d_mm,P_mm,d2_mm,As_mm2,Dk_mm,Lk_mm,Eb_MPa,Ec_MPa,muG,muK,MA_Nm,FA_N,deltaZ_mm,deltaS_mm_per_N,deltaP_mm_per_N,Phi,F_proof_N,FM_target_N,FM_N,k_vdi,k_meas,delta_k,Fb_max_N,Fk_residual_N,sigma_b_MPa,SF_yield,SF_ult,pass_fail,fail_reason
M8,8.8,8.0,1.25,7.188,36.6,19.94459206079773,41.03629807346855,205074.46816700502,204812.5359163703,0.13592129769924782,0.15774023801639964,35.7447218107924,1353.8814017422962,0.01802460030053747,4.0936259730768845e-06,8.343223054065875e-07,0.16930419279143533,23424.0,16396.8,16396.8,0.7,0.7,0.0,16626.017797857316,11614.508661011361,454.26278136222174,1.4088761533154845,1.7610951916443558,1,ok
M20,8.8,20.0,2.5,18.376,245.0,46.9522143992847,67.07736398018756,203235.03593136498,200021.37412584844,0.1262486778852673,0.11445956575868067,426.5354945331457,24499.87535321454,0.013696836611062349,1.1554533745755865e-06,2.5200469593872005e-07,0.17904952283703465,156800.0,109760.0,109760.0,0.7,0.7,0.0,114146.6909915599,79915.20309655409,465.9048611900404,1.3736710073496037,1.7170887591870045,1,ok
M8,8.8,8.0,1.25,7.188,36.6,13.137667956646144,38.379734281408176,207844.94382897974,202328.68268209594,0.16943920803703236,0.14264981988580339,24.280089323308648,1232.1331819353238,0.008498207068302965,4.561831981927088e-06,3.5312094855735914e-06,0.4363266269861473,23424.0,16396.8,16396.8,0.7,0.7,0.0,16934.41251527155,14652.21588037737,462.68886653747404,1.3832189323884785,1.729023665485598,1,ok
M20,12.9,20.0,2.5,18.376,245.0,30.803043678822036,57.4895404324634,207641.9698613479,207535.89877581332,0.137450686111155,0.1274667848381183,580.9110830815891,33978.785600582116,0.010301715923432011,1.664127274895827e-06,8.365947801726585e-07,0.3345412891756766,269500.0,188650.0,188650.0,0.7,0.7,0.0,200017.30673944266,161919.02457083837,816.397170365072,1.3473834059323209,1.4943706865794832,1,ok
M10,8.8,10.0,1.5,9.026,58.0,17.97877881241243,73.09647253950737,203739.54790916835,200595.9383160066,0.1696601685131672,0.15940197103686143,55.760194753628944,24.045324575382306,0.01659144029419241,2.4535903159660383e-06,2.5856528611222816e-06,0.5131034106229171,37120.0,25984.0,25984.0,0.7,0.7,0.0,25996.337738049162,22679.84556954533,448.2127196215373,1.427893435376855,1.7848667942210688,1,ok
M10,12.9,10.0,1.5,9.026,58.0,19.33693000925018,59.81036996993437,208001.88609858026,200226.40528317797,0.13763686002689612,0.13012667929340996,84.71677529546338,2157.413999608948,0.0178313244838893,2.4956361864971982e-06,1.7073250412694266e-06,0.4062195553911087,63800.0,44660.0,44660.0,0.7,0.7,0.0,45536.3837557157,39136.407543996,785.110064753719,1.4010774404542359,1.5539222521401526,1,ok
M8,10.9,8.0,1.25,7.188,36.6,13.500367570897728,77.74686122115847,206958.59914630852,206953.8369709539,0.09325649692222811,0.13366063056875485,32.57890703503412,5692.686709761513,0.017253052587392553,2.437197480081459e-06,5.662896812908884e-06,0.6991149248483983,34404.0,24082.8,24082.8,0.7,0.7,0.0,28062.642241280395,20239.973834599255,766.7388590513768,1.2259715141645293,1.356394015671394,1,ok
M10,12.9,10.0,1.5,9.026,58.0,21.029861050848353,23.910960403011043,205160.62509974232,204955.58487020468,0.12771450038380883,0.13178477549061274,90.6863096168267,4103.684248579288,0.009513003538308893,2.903420861192742e-06,4.976337675624053e-07,0.14631748733320082,63800.0,44660.0,44660.0,0.7,0.7,0.0,45260.44076806096,38359.68191271746,780.3524270355338,1.4096195025352447,1.5633961755390897,1,ok
M12,8.8,12.0,1.75,10.863,84.3,20.935822727051185,22.466018089265148,202036.24569206528,205597.97023449474,0.18960362104576445,0.1513422458032011,92.36840326869559,5251.080199702108,0.008364045106471417,2.731349237430954e-06,6.278200606869875e-07,0.18689741569105772,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38747.813318910805,31006.81839202969,459.6419136288352,1.3923882505562917,1.7404853131953646,1,ok
M20,10.9,20.0,2.5,18.376,245.0,36.490205992508145,75.82949822188814,200697.82855935252,205570.34670540874,0.1331236548440238,0.10285542879315707,478.17422760898717,13115.994548146638,0.01813436177159845,1.5146140163914096e-06,5.743267260672146e-07,0.27493682055875285,230300.0,161210.0,161210.0,0.7,0.7,0.0,164816.06983953336,143018.94738621946,672.7186524062586,1.3973152024813023,1.5459657559367599,1,ok
M12,12.9,12.0,1.75,10.863,84.3,24.285831287517965,55.58195507533353,202504.81286335207,205895.26051491377,0.13393262841585693,0.09671041629319888,121.61391502043243,25453.726673517776,0.016548037746028955,1.9277960489880864e-06,9.656356748495598e-07,0.3337336999847392,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,73405.76638115333,42232.866308900295,870.7682844739422,1.263252256212505,1.4010615932538693,1,ok
M24,12.9,24.0,3.0,22.051,353.0,51.02809843402356,54.97061873324237,205273.94215540492,209703.33223224618,0.12094291449725368,0.14738374589943157,1431.4014492893716,81434.33450298733,0.013469525635165083,1.0135424760451111e-06,1.8741062373340958e-07,0.1560515758425302,388300.0,271810.0,271810.0,0.7,0.7,0.0,284517.9562268789,191867.92509289982,805.9998759968241,1.3647644779592178,1.5136478755547689,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.413229718852936,75.16894203069131,202480.0029023037,208159.01409272486,0.1453988166609784,0.08475255807523716,37.21292358674424,3387.2527389834077,0.01128385054328505,4.87183394950077e-06,1.6288795504226683e-06,0.250569349109425,40260.0,28182.0,28182.0,0.7,0.7,0.0,29030.74171407619,23907.70250435877,793.1896643190215,1.3868057659883717,1.5380936677325576,1,ok
M10,12.9,10.0,1.5,9.026,58.0,20.384492458349698,57.36358696544013,206113.603379928,207475.77923763474,0.13827703487287696,0.14275800077359146,94.95855828598062,7100.2734602035525,0.012498594844988192,2.424949178038579e-06,1.3558949941422243e-06,0.3586222897306396,63800.0,44660.0,44660.0,0.7,0.7,0.0,47206.31632601189,36800.274556986726,813.9020056208947,1.351514055013112,1.4989519519236332,1,ok
M10,12.9,10.0,1.5,9.026,58.0,15.647805040559973,52.58394331017687,206712.39643683517,200166.06761512897,0.13241871921701992,0.10028679758806008,59.85073373150198,13392.54280525563,0.011879588546292511,4.081887522987372e-06,3.3366603440777177e-06,0.44977270536878805,63800.0,44660.0,44660.0,0.7,0.7,0.0,50683.60020928712,35689.72129901931,873.8551760221917,1.258789820307782,1.3961123461595402,1,ok
M24,8.8,24.0,3.0,22.051,353.0,55.266548392421484,41.79282092830492,209618.94620139874,201027.33067957565,0.10748591404398697,0.08896337241604123,586.4576477707528,7590.4772795245335,0.0191568276243375,8.996094225774385e-07,1.141553000885044e-07,0.1126053191003777,225920.0,158144.0,158144.0,0.7,0.7,0.0,158998.72811618503,132511.53131582343,450.4213261081729,1.420891869241329,1.7761148365516612,1,ok
M10,12.9,10.0,1.5,9.026,58.0,22.510583071229497,74.26262518855611,209647.0187967465,204409.80164740694,0.14193998849969286,0.13644809926077012,99.3775082326416,10597.742846076617,0.0035386815554098003,4.494593949881765e-06,1.327934104630406e-06,0.2280683050726261,63800.0,44660.0,44660.0,0.7,0.7,0.0,47077.00924850024,35871.509510180316,811.6725732500041,1.3552262775068387,1.5030691441439485,1,ok
M10,10.9,10.0,1.5,9.026,58.0,21.48783346757363,38.02656250325343,208447.0271323573,206688.2668476595,0.11030870528730802,0.14365817493153948,83.51960657374488,3140.2430269589117,0.018162501136106384,2.48443344641642e-06,7.084692657495329e-07,0.22188877320002406,54520.0,38164.0,38164.0,0.7,0.7,0.0,38860.78467280184,30032.14372914425,670.013528841411,1.4029567457025087,1.5522074633304352,1,ok
M16,12.9,16.0,2.0,14.701,157.0,27.684683741482047,56.291221843474034,205544.59495420923,208429.99145562373,0.19122699011690464,0.16009469093714757,403.6233586212286,23169.20820222228,0.010880177165544418,1.300164360774013e-06,8.518142652154801e-07,0.39582840411521775,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,130061.03070729884,101835.92788133622,828.4142083267442,1.3278381622905924,1.4726932345404753,1,ok
M16,12.9,16.0,2.0,14.701,157.0,34.475755563476234,73.95869750035628,209092.9148839786,200035.8609134801,0.1541409053008697,0.07625555000999909,266.6440780044233,47002.18234372652,0.017326022452624764,2.2992195289510114e-06,5.45786561157732e-07,0.191840208376099,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,129906.90845495189,76814.74883038146,827.4325379296299,1.329413516602064,1.4744404456859255,1,ok
M12,12.9,12.0,1.75,10.863,84.3,18.820640203654687,48.00729301489413,206354.248822099,208745.30556338932,0.11278467474043495,0.09394269629843449,97.36816926582995,14475.57273739518,0.016181888617128336,3.2676628972517285e-06,1.7006836151726078e-06,0.34230374449924356,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,69866.04275178153,52133.47322950785,828.7786803295555,1.3272542188978558,1.4720455882321675,1,ok
M8,12.9,8.0,1.25,7.188,36.6,19.064184498346272,59.28406379177694,200553.82993684418,205470.73549397997,0.14579546747353994,0.09239877411525446,39.124911395550235,7361.945714765959,0.004715466671034609,3.4490028844624125e-06,1.3133843933365008e-06,0.2757827779901853,40260.0,28182.0,28182.0,0.7,0.7,0.0,30212.297840631098,21860.20445496551,825.472618596478,1.3325699426230408,1.477941209091009,1,ok
M20,10.9,20.0,2.5,18.376,245.0,44.972073235086114,25.491530008806517,205079.61063226513,207425.63605397727,0.17249892634328257,0.12338001095043795,664.7142325666948,36759.06218577604,0.016953922297011162,1.4122337283876353e-06,1.0790197369646256e-07,0.0709818034985492,230300.0,161210.0,161210.0,0.7,0.7,0.0,163819.2245288617,115907.26180021476,668.6498960361702,1.405817910946256,1.5553730078554322,1,ok
M20,8.8,20.0,2.5,18.376,245.0,49.04495718484897,24.239153979622124,204325.21220700917,207273.1397854758,0.06158224309281689,0.09874311826339566,371.84527593338396,29780.345142153685,0.011640078836470377,8.394783395925606e-07,8.148069994747867e-08,0.08847375013352723,156800.0,109760.0,109760.0,0.7,0.7,0.0,112394.7788149971,69975.34948264548,458.75419924488614,1.3950825977254186,1.7438532471567731,1,ok
M10,12.9,10.0,1.5,9.026,58.0,21.54498837794869,50.59092914025498,207298.12933146517,209853.73320056795,0.12758057721377875,0.1353959854372088,94.45143587451088,2429.786850195975,0.013466348035268536,3.538741681715577e-06,8.979204373023194e-07,0.20238648182230384,63800.0,44660.0,44660.0,0.7,0.7,0.0,45151.75601218926,39686.72607292761,778.4785519342976,1.413012596515104,1.5671594252258425,1,ok
M10,12.9,10.0,1.5,9.026,58.0,21.195087766965024,50.395625521103376,205784.15786120843,209705.194572711,0.1284824883954947,0.06736515834882686,55.93270841512096,16497.95133882472,0.007483459782762076,4.712790741077558e-06,9.34523875209845e-07,0.16548110716456058,63800.0,44660.0,44660.0,0.7,0.7,0.0,47390.09925349576,29567.01193567333,817.0706767844097,1.34627276593631,1.4931388858566348,1,ok
M8,8.8,8.0,1.25,7.188,36.6,12.928305147843346,70.41928383470386,201370.87226192525,204912.47026275826,0.1173874719668961,0.1229049139302008,20.586853961619312,4122.598562186147,0.017282346608703023,6.393858296934433e-06,5.532706837669549e-06,0.46389775892950424,23424.0,16396.8,16396.8,0.7,0.7,0.0,18309.26423396415,12737.602474314748,500.25312114656145,1.279352337738831,1.5991904221735387,1,ok
M12,8.8,12.0,1.75,10.863,84.3,27.653972324115273,61.48519399002915,209792.95637686708,207807.84491920387,0.15606874728037382,0.13616342319263333,103.24380724400874,10051.129451619096,0.012386880889513358,1.4184189214981663e-06,6.467462333000634e-07,0.3131692551549233,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,40914.10472382926,24864.965446829596,485.33932056736967,1.3186650511889897,1.648331313986237,1,ok
M10,12.9,10.0,1.5,9.026,58.0,18.452845166894054,58.55242673320692,207835.43533408016,209537.2238503036,0.169831264697698,0.15062872377270495,93.61282968853301,5402.589813016166,0.0038293279798050557,1.8476594771490848e-06,1.8067938722191948e-06,0.49440879373423197,63800.0,44660.0,44660.0,0.7,0.7,0.0,47331.08791249417,40880.64562642154,816.0532398705892,1.3479512686873707,1.4950004979987204,1,ok
M10,12.9,10.0,1.5,9.026,58.0,22.969351205564234,46.86109990634644,203948.60770019772,201829.21062074802,0.14054594417023825,0.14640783873879443,106.83481348033489,11404.08827883458,0.013483887050875661,1.92416621616326e-06,7.63714361017422e-07,0.2841325494522089,63800.0,44660.0,44660.0,0.7,0.7,0.0,47900.27267684332,31479.634494210968,825.8667702904021,1.3319339626816606,1.47723584951966,1,ok
M24,8.8,24.0,3.0,22.051,353.0,48.00669319367687,20.31957173708965,200386.71041068307,209856.24502292066,0.12515279687083924,0.11986174679773906,673.1304887156531,5050.688819320099,0.018935876870333473,9.430111282853978e-07,8.359544881610787e-08,0.08142890439308219,225920.0,158144.0,158144.0,0.7,0.7,0.0,158555.27205698763,135059.46775458098,449.16507664869016,1.4248658973559722,1.7810823716949655,1,ok
M10,10.9,10.0,1.5,9.026,58.0,22.206875858774392,43.39844619323485,205845.67650855318,200245.69742673653,0.1993061662238788,0.08280553830719849,60.7989442610471,6203.851457621146,0.0056382143682795205,3.861975693517131e-06,8.340267789429496e-07,0.1776035646987278,54520.0,38164.0,38164.0,0.7,0.7,0.0,39265.82613373491,31861.333407003476,676.9970023057743,1.3884847300630099,1.5361958715590749,1,ok
M20,10.9,20.0,2.5,18.376,245.0,32.611853887673206,57.5817810321739,202635.75999395145,209909.31988763102,0.13844513023278252,0.09712937456629281,425.93748637044376,8452.532455574203,0.008093710862116766,1.4929235153655853e-06,6.716306101582017e-07,0.31028589317242317,230300.0,161210.0,161210.0,0.7,0.7,0.0,163832.70158254672,151640.96447199158,668.704904418558,1.405702266857657,1.5552450612042164,1,ok
M8,10.9,8.0,1.25,7.188,36.6,13.988268352412527,21.438376073908096,202376.04957070187,209436.8487239434,0.15088749008667304,0.0694184210654035,22.533832713480855,5131.180010030499,0.01997625930339349,3.628345818147003e-06,1.4023489795158539e-06,0.2787585086989082,34404.0,24082.8,24082.8,0.7,0.7,0.0,25513.16008746175,16411.105256586623,697.0808767066052,1.3484805442391117,1.4919359212858256,1,ok
M8,12.9,8.0,1.25,7.188,36.6,12.78671214205945,29.272422509297336,203907.17286765974,207570.80799985683,0.1604948642095248,0.14861148388830725,41.86920622630268,2426.1068087193294,0.00493684670110602,3.3807025556294684e-06,2.636637636482668e-06,0.4381732712966635,40260.0,28182.0,28182.0,0.7,0.7,0.0,29245.055156891656,25998.51165297309,799.0452228658922,1.3766429840537555,1.5268222186778015,1,ok
M8,8.8,8.0,1.25,7.188,36.6,19.223111612780087,43.586850698905295,206229.47842348888,204426.41026053546,0.13045459280052302,0.11826801699003205,27.343219820688113,1628.9413226889378,0.014336488746298302,5.630691984235734e-06,1.01163056972892e-06,0.1523007293774224,23424.0,16396.8,16396.8,0.7,0.7,0.0,16644.888951558547,12857.5928320612,454.7783866546051,1.4072788390580817,1.759098548822602,1,ok
M16,10.9,16.0,2.0,14.701,157.0,25.305257485241793,72.18706688328105,207409.40086595688,202121.14791110618,0.1292350473221927,0.11814316364398136,243.4183200745198,33488.64432382514,0.01888995847412699,1.1932307377914145e-06,1.8771450226778833e-06,0.6113730595602954,147580.0,103306.0,103306.0,0.7,0.7,0.0,123780.05494078349,84139.08271060474,788.407993253398,1.1922760906076706,1.3191139725872099,0,yield_margin
M24,10.9,24.0,3.0,22.051,353.0,51.52576836909312,58.304488159738405,204604.92682254483,205655.38432002848,0.1392037730293022,0.14626919179002162,1240.3071251595688,78253.13028296549,0.01922768648469563,7.354604756404656e-07,1.9309060842107498e-07,0.20794828818300934,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,248546.60448730466,149586.28122945994,704.0980297090783,1.3350413725605688,1.477067050492544,1,ok
M24,10.9,24.0,3.0,22.051,353.0,39.864181280300556,20.426527507278305,203645.85870072254,209508.05710672404,0.2021494617319704,0.09112098181922747,765.9256542516079,47341.67783286972,0.012454270001261048,1.9525548202712443e-06,1.8686981067953158e-07,0.08734582559072683,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,236409.0979351622,183246.10262230894,669.7141584565501,1.4035838844535726,1.5529013189699101,1,ok
M20,10.9,20.0,2.5,18.376,245.0,33.36115678419937,72.22276137477311,200372.3323282526,207678.7253260396,0.13699482886663752,0.15503867554062428,612.6931815951409,57861.38893726491,0.010046268696392144,1.9216610913403172e-06,9.949192539673555e-07,0.3411252686962754,230300.0,161210.0,161210.0,0.7,0.7,0.0,180947.9818483642,119642.05598532762,738.563191217813,1.2727414677274111,1.4081394962090508,1,ok
M10,10.9,10.0,1.5,9.026,58.0,19.23730303512252,57.97693763373659,201925.07949234682,209803.01638319704,0.08397069808378668,0.08204921845956864,48.677221487589485,1585.895583802214,0.006600570041567712,4.543642434551076e-06,1.6017198670293446e-06,0.2606388018192883,54520.0,38164.0,38164.0,0.7,0.7,0.0,38577.34592477271,35917.376963739305,665.1266538753915,1.4132646685004218,1.5636119736600411,1,ok
M16,8.8,16.0,2.0,14.701,157.0,34.87816788767086,42.14516716808916,204503.58040213573,206273.45519200416,0.16393128218845365,0.15054379676972648,263.7110282393873,3265.3028279140494,0.00688022993206026,1.3918741298762853e-06,3.103620260853562e-07,0.18232606856480726,100480.0,70336.0,70336.0,0.7,0.7,0.0,70931.34982728712,63624.16955013429,451.79203711647847,1.4165809651819932,1.7707262064774916,1,ok
M10,12.9,10.0,1.5,9.026,58.0,24.388629161303392,75.94275710556123,208429.4158137809,206970.639880994,0.1592741725178483,0.0991215138383659,83.5527751870763,15121.419907346823,0.0047703019890835835,2.317942107377892e-06,1.0334853975629995e-06,0.30837170013057674,63800.0,44660.0,44660.0,0.7,0.7,0.0,49323.01796521689,32778.233840070076,850.3968614692567,1.293513710880231,1.4346242975217107,1,ok
M16,8.8,16.0,2.0,14.701,157.0,36.681312165880215,26.30119016506501,202755.74640735667,200830.91628725093,0.15824928564574964,0.06810637520975049,150.48468982835433,14400.725651283583,0.010348501247259449,1.8261923794553954e-06,1.7978356284989183e-07,0.08962398753560463,100480.0,70336.0,70336.0,0.7,0.7,0.0,71626.6504562743,52067.08863501809,456.22070354314843,1.4028298037102784,1.7535372546378478,1,ok
M24,10.9,24.0,3.0,22.051,353.0,39.762270085395194,51.75733611296728,206287.28671952244,208909.8032272994,0.09485277937033158,0.12685475132896143,868.1611654494163,23855.70865310282,0.006862779224384049,1.8758115597268803e-06,4.858866194825927e-07,0.20573611978023063,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,237181.98093289702,210420.4059481865,671.9036287050907,1.3990101553873004,1.5478410229816941,1,ok
M10,10.9,10.0,1.5,9.026,58.0,19.627838531137677,68.9202014573416,204301.8029355135,206232.74527326704,0.15207384848728256,0.14151431891969496,78.97547868318617,3263.785350434471,0.00932865708458851,3.3136505260999584e-06,1.7396675735492859e-06,0.34426243098965764,54520.0,38164.0,38164.0,0.7,0.7,0.0,39287.598678969,34177.767443309924,677.3723910167068,1.387715254513253,1.5353445369082799,1,ok
M10,10.9,10.0,1.5,9.026,58.0,24.6657406859341,29.701435360858696,206784.09228817513,203895.24051663326,0.14848865373776032,0.1339796606076935,90.44502300905444,8772.392204090986,0.00985993433992954,4.69786098386612e-06,4.095462989605851e-07,0.08018673199172023,54520.0,38164.0,38164.0,0.7,0.7,0.0,38867.4294625957,28164.520698158554,670.1280941826844,1.4027168957100096,1.5519420973812872,1,ok
M8,8.8,8.0,1.25,7.188,36.6,13.115700504936527,74.94662787561937,202819.07754258098,202088.6906275107,0.1250674858255956,0.15681284559644476,25.18012759653935,6509.214546737072,0.006350808016036303,5.163965690958281e-06,5.339704077228673e-06,0.5083655708028189,23424.0,16396.8,16396.8,0.7,0.7,0.0,19705.860568530003,12592.01848149541,538.4114909434427,1.1886819110761302,1.4858523888451627,0,yield_margin
M20,10.9,20.0,2.5,18.376,245.0,44.85827394392456,33.46329250782504,200905.990235524,201034.4829707507,0.18253792362165872,0.12082065721621194,657.4249586242689,51004.012809106185,0.0054942808375441085,1.6302859336511684e-06,1.5758198809721897e-07,0.08813961377142265,230300.0,161210.0,161210.0,0.7,0.7,0.0,165705.4739897873,111628.37017059624,676.3488734277033,1.3898152816254805,1.5376679711601062,1,ok
M24,8.8,24.0,3.0,22.051,353.0,41.10390321231181,59.00409163696653,200387.29266681397,201028.06403572226,0.1469663681561431,0.15523103486640044,742.7603842017597,25511.19228935286,0.008154535570073534,8.628098202034787e-07,4.059302707434205e-07,0.3199475397994734,225920.0,158144.0,158144.0,0.7,0.7,0.0,166306.24321032973,134367.78056965728,471.12250201226556,1.3584577201607275,1.6980721502009093,1,ok
M24,8.8,24.0,3.0,22.051,353.0,43.385210101136785,70.29381216058125,204127.83513300584,207523.82539054012,0.14374595994116027,0.14544231936236449,734.4919029379051,29524.48701006898,0.004365630967047737,8.878150325946257e-07,3.685835531052065e-07,0.2933651448675423,225920.0,158144.0,158144.0,0.7,0.7,0.0,166805.45540884876,133806.25025062458,472.53670087492566,1.3543921536994006,1.6929901921242507,1,ok
M24,10.9,24.0,3.0,22.051,353.0,37.13296749399566,73.37568330380797,204091.3545772507,202623.789067925,0.17735318436027167,0.05,506.3692350834346,53280.52841450924,0.014086872498436823,1.3254265312240305e-06,1.1039523227991487e-06,0.4544175236278794,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,256485.60577970612,197406.52829364792,726.588118356108,1.2937178247928585,1.431347380621886,1,ok
M8,10.9,8.0,1.25,7.188,36.6,15.987966521298432,25.110395617599757,205395.3560322292,209886.88645926106,0.16259986600428655,0.1474984178869392,42.234064103069066,2311.7604677439745,0.0144110603655291,4.74044835935847e-06,9.649137299859027e-07,0.1691240126175384,34404.0,24082.8,24082.8,0.7,0.7,0.0,24473.774206515456,19636.133673693064,668.6823553692748,1.4057496694090157,1.5552975065801877,1,ok
M10,8.8,10.0,1.5,9.026,58.0,22.113973842008544,76.17951299706905,203889.48594354195,201708.5041453718,0.17557702941334621,0.10642188079989148,48.259354000785606,1507.0462363977579,0.008148986032737148,4.105528318893453e-06,1.4834852296080699e-06,0.2654288125685093,37120.0,25984.0,25984.0,0.7,0.7,0.0,26384.0134930129,23418.93070651195,454.8967843622914,1.4069125612685969,1.7586407015857461,1,ok
M12,12.9,12.0,1.75,10.863,84.3,26.329465132599687,29.627468476896947,202660.06339175653,209786.96995189087,0.17254909338667973,0.12492869994715514,161.3831998134907,24300.825508532645,0.015679918528143034,2.962555797065282e-06,3.9461226556846337e-07,0.11754319658899785,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,67767.39671002438,38795.99223862566,803.8837094902061,1.3683571230689326,1.5176324455855434,1,ok
M10,12.9,10.0,1.5,9.026,58.0,21.359519994895585,55.74736289467931,205053.22904765094,202193.04171476673,0.1407259453711252,0.14081783638157636,97.6485542214173,11257.112580359459,0.003950881656658226,2.725018359220581e-06,1.0764552945095573e-06,0.28316789554842814,63800.0,44660.0,44660.0,0.7,0.7,0.0,47847.65287933213,35551.23764517642,824.959532402278,1.333398738719711,1.4788604193073158,1,ok
M24,12.9,24.0,3.0,22.051,353.0,40.51923084713704,75.01028102702347,208220.4191342431,201749.34185946712,0.2066703869753492,0.15886556946749933,1342.7835897713157,2646.5152457108625,0.009662715281783972,1.4826454722233774e-06,5.296605098343553e-07,0.26321072170780807,388300.0,271810.0,271810.0,0.7,0.7,0.0,272506.5911878343,265058.2638082137,771.9733461411736,1.4249196627040528,1.5803654440899493,1,ok
M8,10.9,8.0,1.25,7.188,36.6,13.431777316271589,25.3667949644246,207500.02313866557,208937.58117068667,0.12876628712643107,0.10564923211400518,28.17900123026794,8552.603256569446,0.004341385729339318,5.683458738251436e-06,1.6293001225005292e-06,0.2228023860112611,34404.0,24082.8,24082.8,0.7,0.7,0.0,25988.340412171354,16842.064396523278,710.0639456877419,1.3238244325862094,1.464656819031551,1,ok
M24,10.9,24.0,3.0,22.051,353.0,46.54002584380906,56.711129945355815,206483.41343060657,201942.05542317225,0.11474294717797305,0.17514129800477374,1303.0392587015785,14242.219042851993,0.010625125888004714,1.1929398655741637e-06,2.604779205335183e-07,0.1792175126954307,331820.0,232273.99999999997,232273.99999999997,0.7,0.7,0.0,234826.4550721234,213273.7944001929,665.2307509125309,1.4130435171713787,1.5633672955938658,1,ok
M8,10.9,8.0,1.25,7.188,36.6,16.759541962576133,63.969900755277976,200090.95606342598,203169.5246679433,0.08609547377795493,0.1429658736034518,40.64369974365475,3194.8637230678887,0.019782679246513564,5.6791807845322505e-06,2.1266474010004553e-06,0.2724435319934374,34404.0,24082.8,24082.8,0.7,0.7,0.0,24953.219956950317,19224.00897740826,681.7819660368939,1.3787399004759433,1.525414357973384,1,ok
M12,12.9,12.0,1.75,10.863,84.3,22.36410637421816,31.31088735560045,209583.977189882,205913.98579245753,0.15194196360852066,0.17240540406558258,180.3818439002908,7251.736053103194,0.0042381804578721215,3.4614881638302174e-06,7.064088414639227e-07,0.16948807529711724,92730.0,64910.99999999999,64910.99999999999,0.7,0.7,0.0,66140.08278620317,57871.48368382387,784.5798669774991,1.4020242505554208,1.5549723506160122,1,ok
M16,12.9,16.0,2.0,14.701,157.0,38.302838109450775,27.38466417753098,200566.42010093984,209891.70856518493,0.12969807518277596,0.14197591714357866,456.6580147868131,16117.016117995363,0.007471426336034715,2.734483493518216e-06,1.5839668970362526e-07,0.0547539751636781,172700.0,120889.99999999999,120889.99999999999,0.7,0.7,0.0,121772.4707002373,103072.75987564208,775.6208324855879,1.418218740302388,1.5729335119717394,1,ok
M8,10.9,8.0,1.25,7.188,36.6,15.146476126789777,60.04084018137183,206377.74470168323,205651.2057441847,0.12820392212971382,0.11389382552851615,32.438103708018666,2817.238919103628,0.01930060840086341,4.344168045123722e-06,3.0636683446941803e-06,0.4135712755353511,34404.0,24082.8,24082.8,0.7,0.7,0.0,25247.929093261522,19825.25892740517,689.8341282311891,1.362646412421293,1.5076087967214304,1,ok
M10,10.9,10.0,1.5,9.026,58.0,18.394193240809766,70.3838357555708,207607.6142379313,200816.71703310887,0.1749596031113522,0.07350539810854904,48.68215576379233,9024.218957619569,0.012406667865836846,2.773126113433365e-06,2.186065597573233e-06,0.4408108669647525,54520.0,38164.0,38164.0,0.7,0.7,0.0,42141.973782388035,30616.002807740962,726.5857548687592,1.2937220330858112,1.4313520366055783,1,ok
M24,8.8,24.0,3.0,22.051,353.0,56.118293677959215,30.266236320505772,204577.0984564221,207471.09332435965,0.12974790306422235,0.09624152433672138,643.2924802101923,53929.17945724371,0.012819607409706136,7.301492466258014e-07,8.142641759020196e-08,0.10033127061401151,225920.0,158144.0,158144.0,0.7,0.7,0.0,163554.7830981163,93829.65512374931,463.3279974450887,1.3813108716268534,1.7266385895335667,1,ok
M10,12.9,10.0,1.5,9.026,58.0,15.053524436462823,31.183592573230264,208701.3529690955,200859.89320715697,0.1318100109518373,0.1192957165052137,65.67982434140114,6622.309923281007,0.01551074724819428,4.505990935972623e-06,1.939480223957069e-06,0.3009058881551531,63800.0,44660.0,44660.0,0.7,0.7,0.0,46652.692049103556,37623.925427261594,804.3567594673027,1.3675523790320248,1.516739911290064,1,ok
M12,8.8,12.0,1.75,10.863,84.3,29.854634586523453,59.85267331440745,207673.77913480447,204571.3264438304,0.16166235223101202,0.11650260161002417,97.31743990762753,2295.0408053260426,0.011049388845262624,2.8704025276211556e-06,5.407518331566736e-07,0.15852458609740797,53952.0,37766.399999999994,37766.399999999994,0.6999999999999998,0.6999999999999998,0.0,38130.220393740965,32595.986143430193,452.3157816576627,1.414940680722007,1.768675850902509,1,ok
